,# edges,setting,Accuracy
709,2000,saliency-R,0.8247232472324724
710,200,saliency-U,0.8339483394833949
711,400,saliency-U,0.8339483394833949
712,600,saliency-U,0.8339483394833949
713,800,saliency-U,0.8339483394833949
714,1000,saliency-U,0.8339483394833949
715,1200,saliency-U,0.8339483394833949
716,1400,saliency-U,0.8339483394833949
717,1600,saliency-U,0.8339483394833949
718,1800,saliency-U,0.8339483394833949
719,2000,saliency-U,0.8339483394833949
720,200,random-R,0.8265682656826568
721,400,random-R,0.8191881918819188
722,600,random-R,0.8081180811808119
723,800,random-R,0.8099630996309963
724,1000,random-R,0.8025830258302583
725,1200,random-R,0.8062730627306273
726,1400,random-R,0.8118081180811808
727,1600,random-R,0.8118081180811808
728,1800,random-R,0.7952029520295203
729,2000,random-R,0.7878228782287823
730,200,random-U,0.8265682656826568
731,400,random-U,0.8210332103321033
732,600,random-U,0.8210332103321033
733,800,random-U,0.8191881918819188
734,1000,random-U,0.8154981549815498
735,1200,random-U,0.8210332103321033
736,1400,random-U,0.8210332103321033
737,1600,random-U,0.8191881918819188
738,1800,random-U,0.8210332103321033
739,2000,random-U,0.8154981549815498
740,200,max-degree-R,0.8339483394833949
741,400,max-degree-R,0.8339483394833949
742,600,max-degree-R,0.8265682656826568
743,800,max-degree-R,0.8247232472324724
744,1000,max-degree-R,0.8265682656826568
745,1200,max-degree-R,0.8247232472324724
746,1400,max-degree-R,0.8210332103321033
747,1600,max-degree-R,0.8081180811808119
748,1800,max-degree-R,0.8044280442804428
749,2000,max-degree-R,0.7952029520295203
750,200,max-degree-U,0.8284132841328413
751,400,max-degree-U,0.8265682656826568
752,600,max-degree-U,0.8265682656826568
753,800,max-degree-U,0.8228782287822878
754,1000,max-degree-U,0.8228782287822878
755,1200,max-degree-U,0.8191881918819188
756,1400,max-degree-U,0.8191881918819188
757,1600,max-degree-U,0.8173431734317343
758,1800,max-degree-U,0.8136531365313653
759,2000,max-degree-U,0.8136531365313653
760,200,min-degree-R,0.8228782287822878
761,400,min-degree-R,0.8081180811808119
762,600,min-degree-R,0.7952029520295203
763,800,min-degree-R,0.8025830258302583
764,1000,min-degree-R,0.7859778597785978
765,1200,min-degree-R,0.7822878228782287
766,1400,min-degree-R,0.7859778597785978
767,1600,min-degree-R,0.7841328413284133
768,1800,min-degree-R,0.7878228782287823
769,2000,min-degree-R,0.7712177121771218
770,200,min-degree-U,0.8284132841328413
771,400,min-degree-U,0.8265682656826568
772,600,min-degree-U,0.8173431734317343
773,800,min-degree-U,0.8210332103321033
774,1000,min-degree-U,0.8154981549815498
775,1200,min-degree-U,0.8099630996309963
776,1400,min-degree-U,0.8062730627306273
777,1600,min-degree-U,0.8062730627306273
778,1800,min-degree-U,0.8099630996309963
779,2000,min-degree-U,0.8044280442804428
780,200,saliency-R,0.8357933579335793
781,400,saliency-R,0.8321033210332104
782,600,saliency-R,0.8394833948339483
783,800,saliency-R,0.8228782287822878
784,1000,saliency-R,0.8210332103321033
785,1200,saliency-R,0.8247232472324724
786,1400,saliency-R,0.8228782287822878
787,1600,saliency-R,0.8284132841328413
788,1800,saliency-R,0.8321033210332104
789,2000,saliency-R,0.8228782287822878
790,200,saliency-U,0.8302583025830258
791,400,saliency-U,0.8302583025830258
792,600,saliency-U,0.8302583025830258
793,800,saliency-U,0.8321033210332104
794,1000,saliency-U,0.8321033210332104
795,1200,saliency-U,0.8321033210332104
796,1400,saliency-U,0.8321033210332104
797,1600,saliency-U,0.8321033210332104
798,1800,saliency-U,0.8321033210332104
799,2000,saliency-U,0.8321033210332104
